pair,boundary,side,workload,operations,sample,wall_ns,allocated_words
3,raw,finalist,changed.depth_10,4194304,3,161.386481,0.000002
3,raw,finalist,changed.depth_10,4194304,4,159.878027,0.000002
3,raw,finalist,changed.depth_10,4194304,5,160.830496,0.000002
3,raw,finalist,changed.depth_10,4194304,6,159.241210,0.000002
3,raw,finalist,changed.depth_10,4194304,7,159.213755,0.000002
3,raw,finalist,changed.depth_10,4194304,8,159.062893,0.000002
3,raw,finalist,changed.depth_10,4194304,9,160.439299,0.000002
3,public,reference,changed.depth_10,4194304,1,117.567083,6.000002
3,public,reference,changed.depth_10,4194304,2,117.932075,6.000002
3,public,reference,changed.depth_10,4194304,3,118.630169,6.000002
3,public,reference,changed.depth_10,4194304,4,117.653144,6.000002
3,public,reference,changed.depth_10,4194304,5,117.423042,6.000002
3,public,reference,changed.depth_10,4194304,6,117.387970,6.000002
3,public,reference,changed.depth_10,4194304,7,118.802063,6.000002
3,public,reference,changed.depth_10,4194304,8,120.386630,6.000002
3,public,reference,changed.depth_10,4194304,9,120.517484,6.000002
3,public,finalist,changed.depth_10,131072,1,6894.204489,4058.000641
3,public,finalist,changed.depth_10,131072,2,6889.611541,4058.000641
3,public,finalist,changed.depth_10,131072,3,6884.651157,4058.000641
3,public,finalist,changed.depth_10,131072,4,6915.435733,4058.000641
3,public,finalist,changed.depth_10,131072,5,6864.478564,4058.000641
3,public,finalist,changed.depth_10,131072,6,6873.589882,4058.000641
3,public,finalist,changed.depth_10,131072,7,6879.912689,4058.000641
3,public,finalist,changed.depth_10,131072,8,6886.031770,4058.000641
3,public,finalist,changed.depth_10,131072,9,6900.307199,4058.000641
3,raw,reference,changed.depth_100,524288,1,1159.469321,6.000019
3,raw,reference,changed.depth_100,524288,2,1162.018179,6.000019
3,raw,reference,changed.depth_100,524288,3,1130.590590,6.000019
3,raw,reference,changed.depth_100,524288,4,1133.234036,6.000019
3,raw,reference,changed.depth_100,524288,5,1132.511443,6.000019
3,raw,reference,changed.depth_100,524288,6,1116.647582,6.000019
3,raw,reference,changed.depth_100,524288,7,1110.389803,6.000019
3,raw,reference,changed.depth_100,524288,8,1110.956418,6.000019
3,raw,reference,changed.depth_100,524288,9,1130.401870,6.000019
3,raw,finalist,changed.depth_100,524288,1,1341.329607,0.000019
3,raw,finalist,changed.depth_100,524288,2,1343.938948,0.000019
3,raw,finalist,changed.depth_100,524288,3,1337.871709,0.000019
3,raw,finalist,changed.depth_100,524288,4,1334.495664,0.000019
3,raw,finalist,changed.depth_100,524288,5,1331.357907,0.000019
3,raw,finalist,changed.depth_100,524288,6,1335.670277,0.000019
3,raw,finalist,changed.depth_100,524288,7,1334.119588,0.000019
3,raw,finalist,changed.depth_100,524288,8,1334.125500,0.000019
3,raw,finalist,changed.depth_100,524288,9,1333.616638,0.000019
3,public,reference,changed.depth_100,524288,1,1026.235623,6.000019
3,public,reference,changed.depth_100,524288,2,1018.196144,6.000019
3,public,reference,changed.depth_100,524288,3,1017.450359,6.000019
3,public,reference,changed.depth_100,524288,4,1015.623184,6.000019
3,public,reference,changed.depth_100,524288,5,1014.240297,6.000019
3,public,reference,changed.depth_100,524288,6,1014.032023,6.000019
3,public,reference,changed.depth_100,524288,7,1019.266165,6.000019
3,public,reference,changed.depth_100,524288,8,1020.187028,6.000019
3,public,reference,changed.depth_100,524288,9,1019.403499,6.000019
3,public,finalist,changed.depth_100,32768,1,24236.389436,7124.002563
3,public,finalist,changed.depth_100,32768,2,24227.876565,7124.002563
3,public,finalist,changed.depth_100,32768,3,24307.249987,7124.002563
3,public,finalist,changed.depth_100,32768,4,24291.621230,7124.002563
3,public,finalist,changed.depth_100,32768,5,24269.102141,7124.002563
3,public,finalist,changed.depth_100,32768,6,24394.590582,7124.002563
3,public,finalist,changed.depth_100,32768,7,24440.618290,7124.002563
3,public,finalist,changed.depth_100,32768,8,24216.402380,7124.002563
3,public,finalist,changed.depth_100,32768,9,24261.113140,7124.002563
3,raw,reference,cutoff.depth_10,16777216,1,32.639448,0.000001
3,raw,reference,cutoff.depth_10,16777216,2,32.583188,0.000001
3,raw,reference,cutoff.depth_10,16777216,3,32.461884,0.000001
3,raw,reference,cutoff.depth_10,16777216,4,32.456882,0.000001
3,raw,reference,cutoff.depth_10,16777216,5,32.445556,0.000001
3,raw,reference,cutoff.depth_10,16777216,6,32.444419,0.000001
3,raw,reference,cutoff.depth_10,16777216,7,32.511110,0.000001
3,raw,reference,cutoff.depth_10,16777216,8,32.462367,0.000001
3,raw,reference,cutoff.depth_10,16777216,9,32.464627,0.000001
3,raw,finalist,cutoff.depth_10,16777216,1,49.108280,0.000001
3,raw,finalist,cutoff.depth_10,16777216,2,48.749385,0.000001
3,raw,finalist,cutoff.depth_10,16777216,3,48.742223,0.000001
3,raw,finalist,cutoff.depth_10,16777216,4,48.719883,0.000001
3,raw,finalist,cutoff.depth_10,16777216,5,48.784017,0.000001
3,raw,finalist,cutoff.depth_10,16777216,6,48.677265,0.000001
3,raw,finalist,cutoff.depth_10,16777216,7,48.678103,0.000001
3,raw,finalist,cutoff.depth_10,16777216,8,48.830202,0.000001
3,raw,finalist,cutoff.depth_10,16777216,9,48.668738,0.000001
3,public,reference,cutoff.depth_10,16777216,1,31.510652,0.000001
3,public,reference,cutoff.depth_10,16777216,2,30.941663,0.000001
3,public,reference,cutoff.depth_10,16777216,3,31.021059,0.000001
3,public,reference,cutoff.depth_10,16777216,4,30.906136,0.000001
3,public,reference,cutoff.depth_10,16777216,5,30.865550,0.000001
3,public,reference,cutoff.depth_10,16777216,6,30.843438,0.000001
3,public,reference,cutoff.depth_10,16777216,7,30.862154,0.000001
3,public,reference,cutoff.depth_10,16777216,8,30.847843,0.000001
3,public,reference,cutoff.depth_10,16777216,9,30.856199,0.000001
3,public,finalist,cutoff.depth_10,131072,1,4200.102921,2351.000641
3,public,finalist,cutoff.depth_10,131072,2,4234.649168,2351.000641
3,public,finalist,cutoff.depth_10,131072,3,4243.354851,2351.000641
3,public,finalist,cutoff.depth_10,131072,4,4210.867701,2351.000641
3,public,finalist,cutoff.depth_10,131072,5,4204.437573,2351.000641
3,public,finalist,cutoff.depth_10,131072,6,4201.621778,2351.000641
3,public,finalist,cutoff.depth_10,131072,7,4217.115929,2351.000641
3,public,finalist,cutoff.depth_10,131072,8,4207.093298,2351.000641
3,public,finalist,cutoff.depth_10,131072,9,4233.710570,2351.000641
3,raw,reference,dynamic.switch,4194304,1,142.355930,49.000002
3,raw,reference,dynamic.switch,4194304,2,145.820593,49.000002
3,raw,reference,dynamic.switch,4194304,3,142.357806,49.000002
3,raw,reference,dynamic.switch,4194304,4,146.375442,49.000002
3,raw,reference,dynamic.switch,4194304,5,144.308103,49.000002
3,raw,reference,dynamic.switch,4194304,6,144.220337,49.000002
3,raw,reference,dynamic.switch,4194304,7,145.960371,49.000002
3,raw,reference,dynamic.switch,4194304,8,143.609498,49.000002
3,raw,reference,dynamic.switch,4194304,9,146.732532,49.000002
3,raw,finalist,dynamic.switch,4194304,1,123.183497,47.000002
3,raw,finalist,dynamic.switch,4194304,2,123.087432,47.000002
3,raw,finalist,dynamic.switch,4194304,3,123.176562,47.000002
3,raw,finalist,dynamic.switch,4194304,4,122.970562,47.000002
3,raw,finalist,dynamic.switch,4194304,5,123.589984,47.000002
3,raw,finalist,dynamic.switch,4194304,6,123.604252,47.000002
3,raw,finalist,dynamic.switch,4194304,7,123.521374,47.000002
3,raw,finalist,dynamic.switch,4194304,8,123.360394,47.000002
3,raw,finalist,dynamic.switch,4194304,9,122.730000,47.000002
3,public,reference,dynamic.switch,4194304,1,138.292080,49.000002
3,public,reference,dynamic.switch,4194304,2,145.479476,49.000002
3,public,reference,dynamic.switch,4194304,3,141.849512,49.000002
3,public,reference,dynamic.switch,4194304,4,144.901492,49.000002
3,public,reference,dynamic.switch,4194304,5,142.708586,49.000002
3,public,reference,dynamic.switch,4194304,6,142.589101,49.000002
3,public,reference,dynamic.switch,4194304,7,140.694169,49.000002
3,public,reference,dynamic.switch,4194304,8,142.385488,49.000002
3,public,reference,dynamic.switch,4194304,9,144.273770,49.000002
3,public,finalist,dynamic.switch,16384,1,116091.439850,4073.007507
3,public,finalist,dynamic.switch,16384,2,144144.112710,4081.005188
3,public,finalist,dynamic.switch,16384,3,179105.889401,4073.005127
3,public,finalist,dynamic.switch,16384,4,211301.827221,4073.005127
3,public,finalist,dynamic.switch,16384,5,243521.120865,4073.005127
3,public,finalist,dynamic.switch,16384,6,275368.947769,4089.007874
3,public,finalist,dynamic.switch,16384,7,306627.815007,4073.005127
3,public,finalist,dynamic.switch,16384,8,338274.912792,4073.005127
3,public,finalist,dynamic.switch,16384,9,370093.504898,4073.005127
3,raw,reference,map.data_change.10000,2097152,1,290.682806,186.000005
3,raw,reference,map.data_change.10000,2097152,2,280.436439,186.000005
3,raw,reference,map.data_change.10000,2097152,3,284.333282,186.000005
3,raw,reference,map.data_change.10000,2097152,4,288.229558,186.000005
3,raw,reference,map.data_change.10000,2097152,5,288.733872,186.000005
3,raw,reference,map.data_change.10000,2097152,6,288.949423,186.000005
3,raw,reference,map.data_change.10000,2097152,7,282.974725,186.000005
3,raw,reference,map.data_change.10000,2097152,8,282.487918,186.000005
3,raw,reference,map.data_change.10000,2097152,9,281.927669,186.000005
3,raw,finalist,map.data_change.10000,4194304,1,226.538646,214.000002
3,raw,finalist,map.data_change.10000,4194304,2,222.721610,214.000002
3,raw,finalist,map.data_change.10000,4194304,3,220.881930,214.000002
3,raw,finalist,map.data_change.10000,4194304,4,221.494417,214.000002
3,raw,finalist,map.data_change.10000,4194304,5,221.375956,214.000002
3,raw,finalist,map.data_change.10000,4194304,6,221.540915,214.000002
3,raw,finalist,map.data_change.10000,4194304,7,220.766310,214.000002
3,raw,finalist,map.data_change.10000,4194304,8,222.661981,214.000002
3,raw,finalist,map.data_change.10000,4194304,9,221.847245,214.000002
3,public,reference,map.data_change.10000,2097152,1,301.641876,186.000005
3,public,reference,map.data_change.10000,2097152,2,288.921456,186.000005
3,public,reference,map.data_change.10000,2097152,3,292.951199,186.000005
3,public,reference,map.data_change.10000,2097152,4,281.504072,186.000005
3,public,reference,map.data_change.10000,2097152,5,284.519729,186.000005
3,public,reference,map.data_change.10000,2097152,6,303.654701,186.000005
3,public,reference,map.data_change.10000,2097152,7,313.795113,186.000005
3,public,reference,map.data_change.10000,2097152,8,313.688815,186.000005
3,public,reference,map.data_change.10000,2097152,9,313.646296,186.000005
3,public,finalist,map.data_change.10000,4096,1,157030.532137,4257.020508
3,public,finalist,map.data_change.10000,4096,2,156834.488735,4257.020508
3,public,finalist,map.data_change.10000,4096,3,157027.621754,4257.020508
3,public,finalist,map.data_change.10000,4096,4,156900.845468,4257.020508
3,public,finalist,map.data_change.10000,4096,5,156776.863150,4257.020508
3,public,finalist,map.data_change.10000,4096,6,156951.660756,4257.020508
3,public,finalist,map.data_change.10000,4096,7,157240.952831,4257.020508
3,public,finalist,map.data_change.10000,4096,8,157363.014296,4257.020508
3,public,finalist,map.data_change.10000,4096,9,157467.555255,4257.020508
3,raw,reference,map.data_change.100000,2097152,1,356.727696,234.000005
3,raw,reference,map.data_change.100000,2097152,2,350.070877,234.000005
3,raw,reference,map.data_change.100000,2097152,3,348.826916,234.000005
3,raw,reference,map.data_change.100000,2097152,4,347.787363,234.000005
3,raw,reference,map.data_change.100000,2097152,5,347.629566,234.000005
3,raw,reference,map.data_change.100000,2097152,6,347.873652,234.000005
3,raw,reference,map.data_change.100000,2097152,7,348.017693,234.000005
3,raw,reference,map.data_change.100000,2097152,8,347.817945,234.000005
3,raw,reference,map.data_change.100000,2097152,9,349.432526,234.000005
3,raw,finalist,map.data_change.100000,2097152,1,248.631068,262.000005
3,raw,finalist,map.data_change.100000,2097152,2,250.022481,262.000005
3,raw,finalist,map.data_change.100000,2097152,3,247.825596,262.000005
3,raw,finalist,map.data_change.100000,2097152,4,247.784669,262.000005
3,raw,finalist,map.data_change.100000,2097152,5,247.799449,262.000005
3,raw,finalist,map.data_change.100000,2097152,6,248.136075,262.000005
3,raw,finalist,map.data_change.100000,2097152,7,248.131187,262.000005
3,raw,finalist,map.data_change.100000,2097152,8,249.345817,262.000005
3,raw,finalist,map.data_change.100000,2097152,9,246.925879,262.000005
3,public,reference,map.data_change.100000,2097152,1,361.150683,234.000005
3,public,reference,map.data_change.100000,2097152,2,360.130798,234.000005
3,public,reference,map.data_change.100000,2097152,3,347.966647,234.000005
3,public,reference,map.data_change.100000,2097152,4,341.020154,234.000005
3,public,reference,map.data_change.100000,2097152,5,344.014097,234.000005
3,public,reference,map.data_change.100000,2097152,6,347.618538,234.000005
3,public,reference,map.data_change.100000,2097152,7,348.197432,234.000005
3,public,reference,map.data_change.100000,2097152,8,348.525077,234.000005
3,public,reference,map.data_change.100000,2097152,9,352.952497,234.000005
3,public,finalist,map.data_change.100000,256,1,3262773.156166,4349.328125
3,public,finalist,map.data_change.100000,256,2,3237718.716264,4349.328125
3,public,finalist,map.data_change.100000,256,3,3232070.244849,4349.328125
3,public,finalist,map.data_change.100000,256,4,3222323.954105,4349.328125
3,public,finalist,map.data_change.100000,256,5,3249894.827604,4349.328125
3,public,finalist,map.data_change.100000,256,6,3187702.968717,4349.328125
3,public,finalist,map.data_change.100000,256,7,3258488.141000,4349.328125
3,public,finalist,map.data_change.100000,256,8,3270410.001278,4349.328125
3,public,finalist,map.data_change.100000,256,9,3209652.379155,4349.328125
3,raw,reference,map.membership_change.10000,1048576,1,481.355755,349.500010
3,raw,reference,map.membership_change.10000,1048576,2,480.049948,349.500010
3,raw,reference,map.membership_change.10000,1048576,3,472.965439,349.500010
3,raw,reference,map.membership_change.10000,1048576,4,474.670287,349.500010
3,raw,reference,map.membership_change.10000,1048576,5,479.676146,349.500010
3,raw,reference,map.membership_change.10000,1048576,6,478.035872,349.500010
3,raw,reference,map.membership_change.10000,1048576,7,474.300350,349.500010
3,raw,reference,map.membership_change.10000,1048576,8,482.471478,349.500010
3,raw,reference,map.membership_change.10000,1048576,9,485.676765,349.500010
3,raw,finalist,map.membership_change.10000,2097152,1,287.849844,368.000005
3,raw,finalist,map.membership_change.10000,2097152,2,288.369165,368.000005
3,raw,finalist,map.membership_change.10000,2097152,3,286.636350,368.000005
3,raw,finalist,map.membership_change.10000,2097152,4,287.981948,368.000005
3,raw,finalist,map.membership_change.10000,2097152,5,289.397349,368.000005
3,raw,finalist,map.membership_change.10000,2097152,6,284.779617,368.000005
3,raw,finalist,map.membership_change.10000,2097152,7,286.811314,368.000005
3,raw,finalist,map.membership_change.10000,2097152,8,287.190005,368.000005
3,raw,finalist,map.membership_change.10000,2097152,9,285.527221,368.000005
3,public,reference,map.membership_change.10000,2097152,1,480.857807,349.500005
3,public,reference,map.membership_change.10000,2097152,2,480.956601,349.500005
3,public,reference,map.membership_change.10000,2097152,3,481.621328,349.500005
3,public,reference,map.membership_change.10000,2097152,4,482.097107,349.500005
3,public,reference,map.membership_change.10000,2097152,5,485.259989,349.500005
3,public,reference,map.membership_change.10000,2097152,6,484.972475,349.500005
3,public,reference,map.membership_change.10000,2097152,7,491.845981,349.500005
3,public,reference,map.membership_change.10000,2097152,8,488.948785,349.500005
3,public,reference,map.membership_change.10000,2097152,9,485.485089,349.500005
3,public,finalist,map.membership_change.10000,4096,1,157470.465638,4495.020508
3,public,finalist,map.membership_change.10000,4096,2,159519.026056,4495.020508
3,public,finalist,map.membership_change.10000,4096,3,160435.505677,4495.020508
3,public,finalist,map.membership_change.10000,4096,4,160078.576300,4495.020508
3,public,finalist,map.membership_change.10000,4096,5,160560.593940,4495.020508
3,public,finalist,map.membership_change.10000,4096,6,160608.906299,4495.020508
3,public,finalist,map.membership_change.10000,4096,7,160156.516358,4495.020508
3,public,finalist,map.membership_change.10000,4096,8,160250.463523,4495.020508
3,public,finalist,map.membership_change.10000,4096,9,160745.345056,4495.020508
3,raw,reference,map.membership_change.100000,1048576,1,573.255420,439.500010
3,raw,reference,map.membership_change.100000,1048576,2,575.154218,439.500010
3,raw,reference,map.membership_change.100000,1048576,3,577.561423,439.500010
3,raw,reference,map.membership_change.100000,1048576,4,574.460046,439.500010
3,raw,reference,map.membership_change.100000,1048576,5,573.773377,439.500010
3,raw,reference,map.membership_change.100000,1048576,6,575.369768,439.500010
3,raw,reference,map.membership_change.100000,1048576,7,574.174010,439.500010
3,raw,reference,map.membership_change.100000,1048576,8,576.989123,439.500010
3,raw,reference,map.membership_change.100000,1048576,9,580.380402,439.500010
3,raw,finalist,map.membership_change.100000,2097152,1,325.871497,422.000005
3,raw,finalist,map.membership_change.100000,2097152,2,321.988637,422.000005
3,raw,finalist,map.membership_change.100000,2097152,3,320.326308,422.000005
3,raw,finalist,map.membership_change.100000,2097152,4,323.294216,422.000005
3,raw,finalist,map.membership_change.100000,2097152,5,326.366489,422.000005
3,raw,finalist,map.membership_change.100000,2097152,6,326.643885,422.000005
3,raw,finalist,map.membership_change.100000,2097152,7,324.656980,422.000005
3,raw,finalist,map.membership_change.100000,2097152,8,321.072093,422.000005
3,raw,finalist,map.membership_change.100000,2097152,9,321.112111,422.000005
3,public,reference,map.membership_change.100000,1048576,1,578.297659,439.500010
3,public,reference,map.membership_change.100000,1048576,2,584.482223,439.500010
3,public,reference,map.membership_change.100000,1048576,3,562.142532,439.500010
3,public,reference,map.membership_change.100000,1048576,4,561.941079,439.500010
3,public,reference,map.membership_change.100000,1048576,5,563.071126,439.500010
3,public,reference,map.membership_change.100000,1048576,6,560.993158,439.500010
3,public,reference,map.membership_change.100000,1048576,7,562.298965,439.500010
3,public,reference,map.membership_change.100000,1048576,8,569.609711,439.500010
3,public,reference,map.membership_change.100000,1048576,9,572.977115,439.500010
3,public,finalist,map.membership_change.100000,256,1,3200906.328857,4628.328125
3,public,finalist,map.membership_change.100000,256,2,3267757.594585,4628.328125
3,public,finalist,map.membership_change.100000,256,3,3191539.086401,4628.328125
3,public,finalist,map.membership_change.100000,256,4,3269800.916314,4628.328125
3,public,finalist,map.membership_change.100000,256,5,3206789.493561,4628.328125
3,public,finalist,map.membership_change.100000,256,6,3200625.069439,4628.328125
3,public,finalist,map.membership_change.100000,256,7,3260257.653892,4628.328125
3,public,finalist,map.membership_change.100000,256,8,3193761.222064,4628.328125
3,public,finalist,map.membership_change.100000,256,9,3232652.321458,4628.328125
3,raw,reference,map.child_change.10000,8388608,1,116.217024,84.000001
3,raw,reference,map.child_change.10000,8388608,2,116.731400,84.000001
3,raw,reference,map.child_change.10000,8388608,3,115.077597,84.000001
3,raw,reference,map.child_change.10000,8388608,4,114.826207,84.000001
3,raw,reference,map.child_change.10000,8388608,5,115.636453,84.000001
3,raw,reference,map.child_change.10000,8388608,6,113.713384,84.000001
3,raw,reference,map.child_change.10000,8388608,7,114.157672,84.000001
3,raw,reference,map.child_change.10000,8388608,8,113.440507,84.000001
3,raw,reference,map.child_change.10000,8388608,9,113.375904,84.000001
3,raw,finalist,map.child_change.10000,8388608,1,112.732522,89.000001
3,raw,finalist,map.child_change.10000,8388608,2,112.707852,89.000001
3,raw,finalist,map.child_change.10000,8388608,3,112.524020,89.000001
3,raw,finalist,map.child_change.10000,8388608,4,112.777570,89.000001
3,raw,finalist,map.child_change.10000,8388608,5,113.647701,89.000001
3,raw,finalist,map.child_change.10000,8388608,6,112.916098,89.000001
3,raw,finalist,map.child_change.10000,8388608,7,112.317679,89.000001
3,raw,finalist,map.child_change.10000,8388608,8,112.871760,89.000001
3,raw,finalist,map.child_change.10000,8388608,9,112.877615,89.000001
3,public,reference,map.child_change.10000,8388608,1,113.047349,84.000001
3,public,reference,map.child_change.10000,8388608,2,113.497720,84.000001
3,public,reference,map.child_change.10000,8388608,3,113.515739,84.000001
3,public,reference,map.child_change.10000,8388608,4,113.823290,84.000001
3,public,reference,map.child_change.10000,8388608,5,113.130312,84.000001
3,public,reference,map.child_change.10000,8388608,6,116.076563,84.000001
3,public,reference,map.child_change.10000,8388608,7,114.648117,84.000001
3,public,reference,map.child_change.10000,8388608,8,115.657684,84.000001
3,public,reference,map.child_change.10000,8388608,9,116.315107,84.000001
3,public,finalist,map.child_change.10000,1024,1,697509.618476,3944.082031
3,public,finalist,map.child_change.10000,1024,2,693172.914907,3944.082031
3,public,finalist,map.child_change.10000,1024,3,696530.099958,3944.082031
3,public,finalist,map.child_change.10000,1024,4,697945.477441,3944.082031
3,public,finalist,map.child_change.10000,1024,5,692858.360708,3944.082031
3,public,finalist,map.child_change.10000,1024,6,695267.692208,3944.082031
3,public,finalist,map.child_change.10000,1024,7,697219.744325,3944.082031
3,public,finalist,map.child_change.10000,1024,8,696626.957506,3944.082031
3,public,finalist,map.child_change.10000,1024,9,694114.249200,3944.082031
3,raw,reference,map.child_change.100000,4194304,1,131.727006,108.000002
3,raw,reference,map.child_change.100000,4194304,2,127.376097,108.000002
3,raw,reference,map.child_change.100000,4194304,3,129.095326,108.000002
3,raw,reference,map.child_change.100000,4194304,4,129.106752,108.000002
3,raw,reference,map.child_change.100000,4194304,5,128.499494,108.000002
3,raw,reference,map.child_change.100000,4194304,6,127.001272,108.000002
3,raw,reference,map.child_change.100000,4194304,7,127.405372,108.000002
3,raw,reference,map.child_change.100000,4194304,8,128.544571,108.000002
3,raw,reference,map.child_change.100000,4194304,9,126.562554,108.000002
3,raw,finalist,map.child_change.100000,4194304,1,129.595037,113.000002
3,raw,finalist,map.child_change.100000,4194304,2,128.745057,113.000002
3,raw,finalist,map.child_change.100000,4194304,3,129.026148,113.000002
3,raw,finalist,map.child_change.100000,4194304,4,133.059018,113.000002
3,raw,finalist,map.child_change.100000,4194304,5,134.429456,113.000002
3,raw,finalist,map.child_change.100000,4194304,6,134.157915,113.000002
3,raw,finalist,map.child_change.100000,4194304,7,132.947207,113.000002
3,raw,finalist,map.child_change.100000,4194304,8,134.420873,113.000002
3,raw,finalist,map.child_change.100000,4194304,9,135.623452,113.000002
3,public,reference,map.child_change.100000,4194304,1,127.426404,108.000002
3,public,reference,map.child_change.100000,4194304,2,130.566320,108.000002
3,public,reference,map.child_change.100000,4194304,3,130.295746,108.000002
3,public,reference,map.child_change.100000,4194304,4,132.251046,108.000002
3,public,reference,map.child_change.100000,4194304,5,131.880256,108.000002
3,public,reference,map.child_change.100000,4194304,6,131.017430,108.000002
3,public,reference,map.child_change.100000,4194304,7,129.607201,108.000002
3,public,reference,map.child_change.100000,4194304,8,129.709974,108.000002
3,public,reference,map.child_change.100000,4194304,9,129.449404,108.000002
3,public,finalist,map.child_change.100000,64,1,14696452.766657,3969.312500
3,public,finalist,map.child_change.100000,64,2,14392718.672752,3969.312500
3,public,finalist,map.child_change.100000,64,3,14465231.448412,3969.312500
3,public,finalist,map.child_change.100000,64,4,15001326.799393,3969.312500
3,public,finalist,map.child_change.100000,64,5,15314485.877752,3969.312500
3,public,finalist,map.child_change.100000,64,6,15519000.589848,3969.312500
3,public,finalist,map.child_change.100000,64,7,14941032.975912,3969.312500
3,public,finalist,map.child_change.100000,64,8,14878392.219543,3969.312500
3,public,finalist,map.child_change.100000,64,9,14937419.444323,3969.312500
