pair,name,graph_size,operations,sample,wall_ns,allocated_words
2,a.boxed_old.changed.depth_100,101,1048576,6,880.276730,4.000010
2,a.boxed_old.changed.depth_100,101,1048576,7,881.991355,4.000010
2,a.boxed_old.changed.depth_100,101,1048576,8,880.660082,4.000010
2,a.boxed_old.changed.depth_100,101,1048576,9,880.732387,4.000010
2,control.boxed_old.old_ref_store,1,16777216,1,1.391882,0.000001
2,control.boxed_old.old_ref_store,1,16777216,2,1.389395,0.000001
2,control.boxed_old.old_ref_store,1,16777216,3,1.389324,0.000001
2,control.boxed_old.old_ref_store,1,16777216,4,1.389679,0.000001
2,control.boxed_old.old_ref_store,1,16777216,5,1.394980,0.000001
2,control.boxed_old.old_ref_store,1,16777216,6,1.394454,0.000001
2,control.boxed_old.old_ref_store,1,16777216,7,1.392124,0.000001
2,control.boxed_old.old_ref_store,1,16777216,8,1.390106,0.000001
2,control.boxed_old.old_ref_store,1,16777216,9,1.394042,0.000001
2,control.boxed_young.construct,0,16777216,1,1.093980,2.000001
2,control.boxed_young.construct,0,16777216,2,1.093809,2.000001
2,control.boxed_young.construct,0,16777216,3,1.092658,2.000001
2,control.boxed_young.construct,0,16777216,4,1.092914,2.000001
2,control.boxed_young.construct,0,16777216,5,1.092801,2.000001
2,control.boxed_young.construct,0,16777216,6,1.092801,2.000001
2,control.boxed_young.construct,0,16777216,7,1.093980,2.000001
2,control.boxed_young.construct,0,16777216,8,1.092374,2.000001
2,control.boxed_young.construct,0,16777216,9,1.092616,2.000001
2,control.boxed_young.old_ref_store,1,16777216,1,2.018567,2.000001
2,control.boxed_young.old_ref_store,1,16777216,2,2.017444,2.000001
2,control.boxed_young.old_ref_store,1,16777216,3,2.017259,2.000001
2,control.boxed_young.old_ref_store,1,16777216,4,2.017131,2.000001
2,control.boxed_young.old_ref_store,1,16777216,5,2.017202,2.000001
2,control.boxed_young.old_ref_store,1,16777216,6,2.018567,2.000001
2,control.boxed_young.old_ref_store,1,16777216,7,2.018453,2.000001
2,control.boxed_young.old_ref_store,1,16777216,8,2.017629,2.000001
2,control.boxed_young.old_ref_store,1,16777216,9,2.017742,2.000001
2,b.boxed_young.changed.depth_1,2,16777216,1,29.844529,6.000001
2,b.boxed_young.changed.depth_1,2,16777216,2,28.533577,6.000001
2,b.boxed_young.changed.depth_1,2,16777216,3,28.357633,6.000001
2,b.boxed_young.changed.depth_1,2,16777216,4,28.343791,6.000001
2,b.boxed_young.changed.depth_1,2,16777216,5,28.396428,6.000001
2,b.boxed_young.changed.depth_1,2,16777216,6,28.545500,6.000001
2,b.boxed_young.changed.depth_1,2,16777216,7,28.619766,6.000001
2,b.boxed_young.changed.depth_1,2,16777216,8,28.549081,6.000001
2,b.boxed_young.changed.depth_1,2,16777216,9,28.569758,6.000001
2,c.boxed_young.changed.depth_1,2,16777216,1,30.936661,6.000001
2,c.boxed_young.changed.depth_1,2,16777216,2,30.942630,6.000001
2,c.boxed_young.changed.depth_1,2,16777216,3,30.955192,6.000001
2,c.boxed_young.changed.depth_1,2,16777216,4,30.916866,6.000001
2,c.boxed_young.changed.depth_1,2,16777216,5,30.859653,6.000001
2,c.boxed_young.changed.depth_1,2,16777216,6,30.895421,6.000001
2,c.boxed_young.changed.depth_1,2,16777216,7,30.965211,6.000001
2,c.boxed_young.changed.depth_1,2,16777216,8,30.997995,6.000001
2,c.boxed_young.changed.depth_1,2,16777216,9,31.086742,6.000001
2,a.boxed_young.changed.depth_1,2,16777216,1,29.568980,6.000001
2,a.boxed_young.changed.depth_1,2,16777216,2,29.606156,6.000001
2,a.boxed_young.changed.depth_1,2,16777216,3,29.583262,6.000001
2,a.boxed_young.changed.depth_1,2,16777216,4,29.625951,6.000001
2,a.boxed_young.changed.depth_1,2,16777216,5,29.580306,6.000001
2,a.boxed_young.changed.depth_1,2,16777216,6,29.618079,6.000001
2,a.boxed_young.changed.depth_1,2,16777216,7,29.595427,6.000001
2,a.boxed_young.changed.depth_1,2,16777216,8,29.595910,6.000001
2,a.boxed_young.changed.depth_1,2,16777216,9,28.777535,6.000001
3,control.int.changed.depth_1,2,16777216,1,20.328400,4.000001
3,control.int.changed.depth_1,2,16777216,2,20.325601,4.000001
3,control.int.changed.depth_1,2,16777216,3,20.313550,4.000001
3,control.int.changed.depth_1,2,16777216,4,20.347414,4.000001
3,control.int.changed.depth_1,2,16777216,5,20.341872,4.000001
3,control.int.changed.depth_1,2,16777216,6,20.337879,4.000001
3,control.int.changed.depth_1,2,16777216,7,20.344203,4.000001
3,control.int.changed.depth_1,2,16777216,8,20.319575,4.000001
3,control.int.changed.depth_1,2,16777216,9,20.317373,4.000001
3,incremental.c.raw.int.changed.depth_1,2,16777216,1,33.266772,0.000001
3,incremental.c.raw.int.changed.depth_1,2,16777216,2,33.274830,0.000001
3,incremental.c.raw.int.changed.depth_1,2,16777216,3,33.257905,0.000001
3,incremental.c.raw.int.changed.depth_1,2,16777216,4,33.274958,0.000001
3,incremental.c.raw.int.changed.depth_1,2,16777216,5,33.280017,0.000001
3,incremental.c.raw.int.changed.depth_1,2,16777216,6,33.287819,0.000001
3,incremental.c.raw.int.changed.depth_1,2,16777216,7,33.254381,0.000001
3,incremental.c.raw.int.changed.depth_1,2,16777216,8,33.265778,0.000001
3,incremental.c.raw.int.changed.depth_1,2,16777216,9,33.275256,0.000001
3,c.int.changed.depth_1,2,16777216,1,32.654413,4.000001
3,c.int.changed.depth_1,2,16777216,2,32.664488,4.000001
3,c.int.changed.depth_1,2,16777216,3,32.641651,4.000001
3,c.int.changed.depth_1,2,16777216,4,32.649467,4.000001
3,c.int.changed.depth_1,2,16777216,5,31.705795,4.000001
3,c.int.changed.depth_1,2,16777216,6,30.735251,4.000001
3,c.int.changed.depth_1,2,16777216,7,30.731258,4.000001
3,c.int.changed.depth_1,2,16777216,8,30.762621,4.000001
3,c.int.changed.depth_1,2,16777216,9,30.711703,4.000001
3,incremental.a.raw.int.changed.depth_1,2,16777216,1,33.253258,0.000001
3,incremental.a.raw.int.changed.depth_1,2,16777216,2,33.257066,0.000001
3,incremental.a.raw.int.changed.depth_1,2,16777216,3,33.268989,0.000001
3,incremental.a.raw.int.changed.depth_1,2,16777216,4,33.272329,0.000001
3,incremental.a.raw.int.changed.depth_1,2,16777216,5,33.248000,0.000001
3,incremental.a.raw.int.changed.depth_1,2,16777216,6,33.049517,0.000001
3,incremental.a.raw.int.changed.depth_1,2,16777216,7,32.159988,0.000001
3,incremental.a.raw.int.changed.depth_1,2,16777216,8,32.134182,0.000001
3,incremental.a.raw.int.changed.depth_1,2,16777216,9,32.138757,0.000001
3,a.int.changed.depth_1,2,16777216,1,28.123921,4.000001
3,a.int.changed.depth_1,2,16777216,2,28.138459,4.000001
3,a.int.changed.depth_1,2,16777216,3,28.108829,4.000001
3,a.int.changed.depth_1,2,16777216,4,28.088039,4.000001
3,a.int.changed.depth_1,2,16777216,5,28.082198,4.000001
3,a.int.changed.depth_1,2,16777216,6,28.093581,4.000001
3,a.int.changed.depth_1,2,16777216,7,27.998084,4.000001
3,a.int.changed.depth_1,2,16777216,8,27.746438,4.000001
3,a.int.changed.depth_1,2,16777216,9,27.734700,4.000001
3,incremental.b.raw.int.changed.depth_1,2,16777216,1,34.147092,0.000001
3,incremental.b.raw.int.changed.depth_1,2,16777216,2,33.601708,0.000001
3,incremental.b.raw.int.changed.depth_1,2,16777216,3,32.123566,0.000001
3,incremental.b.raw.int.changed.depth_1,2,16777216,4,32.109384,0.000001
3,incremental.b.raw.int.changed.depth_1,2,16777216,5,32.119985,0.000001
3,incremental.b.raw.int.changed.depth_1,2,16777216,6,32.112183,0.000001
3,incremental.b.raw.int.changed.depth_1,2,16777216,7,32.132448,0.000001
3,incremental.b.raw.int.changed.depth_1,2,16777216,8,32.111998,0.000001
3,incremental.b.raw.int.changed.depth_1,2,16777216,9,32.111046,0.000001
3,b.int.changed.depth_1,2,16777216,1,28.026349,4.000001
3,b.int.changed.depth_1,2,16777216,2,28.031167,4.000001
3,b.int.changed.depth_1,2,16777216,3,28.055851,4.000001
3,b.int.changed.depth_1,2,16777216,4,28.122770,4.000001
3,b.int.changed.depth_1,2,16777216,5,28.234950,4.000001
3,b.int.changed.depth_1,2,16777216,6,28.252003,4.000001
3,b.int.changed.depth_1,2,16777216,7,28.319718,4.000001
3,b.int.changed.depth_1,2,16777216,8,28.245509,4.000001
3,b.int.changed.depth_1,2,16777216,9,28.079867,4.000001
3,incremental.c.raw.boxed_old.changed.depth_1,2,16777216,1,41.463977,0.000001
3,incremental.c.raw.boxed_old.changed.depth_1,2,16777216,2,41.230322,0.000001
3,incremental.c.raw.boxed_old.changed.depth_1,2,16777216,3,37.613930,0.000001
3,incremental.c.raw.boxed_old.changed.depth_1,2,16777216,4,37.537149,0.000001
3,incremental.c.raw.boxed_old.changed.depth_1,2,16777216,5,37.571496,0.000001
3,incremental.c.raw.boxed_old.changed.depth_1,2,16777216,6,37.575546,0.000001
3,incremental.c.raw.boxed_old.changed.depth_1,2,16777216,7,37.555523,0.000001
3,incremental.c.raw.boxed_old.changed.depth_1,2,16777216,8,37.627643,0.000001
3,incremental.c.raw.boxed_old.changed.depth_1,2,16777216,9,37.549555,0.000001
3,c.boxed_old.changed.depth_1,2,16777216,1,33.251638,4.000001
3,c.boxed_old.changed.depth_1,2,16777216,2,33.256939,4.000001
3,c.boxed_old.changed.depth_1,2,16777216,3,33.315544,4.000001
3,c.boxed_old.changed.depth_1,2,16777216,4,33.332768,4.000001
3,c.boxed_old.changed.depth_1,2,16777216,5,33.307487,4.000001
3,c.boxed_old.changed.depth_1,2,16777216,6,32.957445,4.000001
3,c.boxed_old.changed.depth_1,2,16777216,7,33.323715,4.000001
3,c.boxed_old.changed.depth_1,2,16777216,8,33.401790,4.000001
3,c.boxed_old.changed.depth_1,2,16777216,9,33.491617,4.000001
3,incremental.a.raw.boxed_old.changed.depth_1,2,16777216,1,36.891763,0.000001
3,incremental.a.raw.boxed_old.changed.depth_1,2,16777216,2,36.907551,0.000001
3,incremental.a.raw.boxed_old.changed.depth_1,2,16777216,3,36.912326,0.000001
3,incremental.a.raw.boxed_old.changed.depth_1,2,16777216,4,37.060502,0.000001
3,incremental.a.raw.boxed_old.changed.depth_1,2,16777216,5,37.042795,0.000001
3,incremental.a.raw.boxed_old.changed.depth_1,2,16777216,6,37.136147,0.000001
3,incremental.a.raw.boxed_old.changed.depth_1,2,16777216,7,37.569635,0.000001
3,incremental.a.raw.boxed_old.changed.depth_1,2,16777216,8,37.557768,0.000001
3,incremental.a.raw.boxed_old.changed.depth_1,2,16777216,9,37.511825,0.000001
3,a.boxed_old.changed.depth_1,2,16777216,1,34.284412,4.000001
3,a.boxed_old.changed.depth_1,2,16777216,2,32.050437,4.000001
3,a.boxed_old.changed.depth_1,2,16777216,3,35.159886,4.000001
3,a.boxed_old.changed.depth_1,2,16777216,4,33.176548,4.000001
3,a.boxed_old.changed.depth_1,2,16777216,5,33.133205,4.000001
3,a.boxed_old.changed.depth_1,2,16777216,6,33.582680,4.000001
3,a.boxed_old.changed.depth_1,2,16777216,7,33.779145,4.000001
3,a.boxed_old.changed.depth_1,2,16777216,8,33.630499,4.000001
3,a.boxed_old.changed.depth_1,2,16777216,9,33.094878,4.000001
3,incremental.b.raw.boxed_old.changed.depth_1,2,16777216,1,39.006480,0.000001
3,incremental.b.raw.boxed_old.changed.depth_1,2,16777216,2,37.515520,0.000001
3,incremental.b.raw.boxed_old.changed.depth_1,2,16777216,3,37.531919,0.000001
3,incremental.b.raw.boxed_old.changed.depth_1,2,16777216,4,37.567247,0.000001
3,incremental.b.raw.boxed_old.changed.depth_1,2,16777216,5,37.514155,0.000001
3,incremental.b.raw.boxed_old.changed.depth_1,2,16777216,6,37.358163,0.000001
3,incremental.b.raw.boxed_old.changed.depth_1,2,16777216,7,36.949643,0.000001
3,incremental.b.raw.boxed_old.changed.depth_1,2,16777216,8,36.964948,0.000001
3,incremental.b.raw.boxed_old.changed.depth_1,2,16777216,9,36.974257,0.000001
3,b.boxed_old.changed.depth_1,2,16777216,1,30.129499,4.000001
3,b.boxed_old.changed.depth_1,2,16777216,2,30.137599,4.000001
3,b.boxed_old.changed.depth_1,2,16777216,3,30.070666,4.000001
3,b.boxed_old.changed.depth_1,2,16777216,4,30.017375,4.000001
3,b.boxed_old.changed.depth_1,2,16777216,5,30.347408,4.000001
3,b.boxed_old.changed.depth_1,2,16777216,6,31.124586,4.000001
3,b.boxed_old.changed.depth_1,2,16777216,7,31.304296,4.000001
3,b.boxed_old.changed.depth_1,2,16777216,8,31.214825,4.000001
3,b.boxed_old.changed.depth_1,2,16777216,9,29.269216,4.000001
3,control.int.changed.depth_10,11,16777216,1,44.069296,4.000001
3,control.int.changed.depth_10,11,16777216,2,44.112326,4.000001
3,control.int.changed.depth_10,11,16777216,3,44.176630,4.000001
3,control.int.changed.depth_10,11,16777216,4,44.160970,4.000001
3,control.int.changed.depth_10,11,16777216,5,44.152074,4.000001
3,control.int.changed.depth_10,11,16777216,6,44.158341,4.000001
3,control.int.changed.depth_10,11,16777216,7,44.137664,4.000001
3,control.int.changed.depth_10,11,16777216,8,44.164707,4.000001
3,control.int.changed.depth_10,11,16777216,9,44.140407,4.000001
3,incremental.c.raw.int.changed.depth_10,11,8388608,1,105.781908,0.000001
3,incremental.c.raw.int.changed.depth_10,11,8388608,2,105.711820,0.000001
3,incremental.c.raw.int.changed.depth_10,11,8388608,3,105.836762,0.000001
3,incremental.c.raw.int.changed.depth_10,11,8388608,4,105.994360,0.000001
3,incremental.c.raw.int.changed.depth_10,11,8388608,5,105.833152,0.000001
3,incremental.c.raw.int.changed.depth_10,11,8388608,6,105.242009,0.000001
3,incremental.c.raw.int.changed.depth_10,11,8388608,7,105.151400,0.000001
3,incremental.c.raw.int.changed.depth_10,11,8388608,8,105.155351,0.000001
3,incremental.c.raw.int.changed.depth_10,11,8388608,9,105.185251,0.000001
3,c.int.changed.depth_10,11,8388608,1,113.203640,4.000001
3,c.int.changed.depth_10,11,8388608,2,110.157259,4.000001
3,c.int.changed.depth_10,11,8388608,3,109.811651,4.000001
3,c.int.changed.depth_10,11,8388608,4,113.449460,4.000001
3,c.int.changed.depth_10,11,8388608,5,115.846518,4.000001
3,c.int.changed.depth_10,11,8388608,6,114.112140,4.000001
3,c.int.changed.depth_10,11,8388608,7,115.770945,4.000001
3,c.int.changed.depth_10,11,8388608,8,111.296657,4.000001
3,c.int.changed.depth_10,11,8388608,9,111.564617,4.000001
3,incremental.a.raw.int.changed.depth_10,11,8388608,1,108.316300,0.000001
3,incremental.a.raw.int.changed.depth_10,11,8388608,2,107.808347,0.000001
3,incremental.a.raw.int.changed.depth_10,11,8388608,3,107.634662,0.000001
3,incremental.a.raw.int.changed.depth_10,11,8388608,4,107.673060,0.000001
3,incremental.a.raw.int.changed.depth_10,11,8388608,5,107.618206,0.000001
3,incremental.a.raw.int.changed.depth_10,11,8388608,6,107.637646,0.000001
3,incremental.a.raw.int.changed.depth_10,11,8388608,7,106.964364,0.000001
3,incremental.a.raw.int.changed.depth_10,11,8388608,8,107.109770,0.000001
3,incremental.a.raw.int.changed.depth_10,11,8388608,9,101.399763,0.000001
3,a.int.changed.depth_10,11,8388608,1,97.445024,4.000001
3,a.int.changed.depth_10,11,8388608,2,94.295871,4.000001
3,a.int.changed.depth_10,11,8388608,3,92.377064,4.000001
3,a.int.changed.depth_10,11,8388608,4,94.834803,4.000001
3,a.int.changed.depth_10,11,8388608,5,92.795716,4.000001
3,a.int.changed.depth_10,11,8388608,6,89.969404,4.000001
3,a.int.changed.depth_10,11,8388608,7,91.484679,4.000001
3,a.int.changed.depth_10,11,8388608,8,91.017853,4.000001
3,a.int.changed.depth_10,11,8388608,9,90.787410,4.000001
3,incremental.b.raw.int.changed.depth_10,11,8388608,1,106.627482,0.000001
3,incremental.b.raw.int.changed.depth_10,11,8388608,2,110.229138,0.000001
3,incremental.b.raw.int.changed.depth_10,11,8388608,3,110.660807,0.000001
3,incremental.b.raw.int.changed.depth_10,11,8388608,4,106.202123,0.000001
3,incremental.b.raw.int.changed.depth_10,11,8388608,5,100.801458,0.000001
3,incremental.b.raw.int.changed.depth_10,11,8388608,6,98.721870,0.000001
3,incremental.b.raw.int.changed.depth_10,11,8388608,7,100.407362,0.000001
3,incremental.b.raw.int.changed.depth_10,11,8388608,8,100.790487,0.000001
3,incremental.b.raw.int.changed.depth_10,11,8388608,9,101.452002,0.000001
3,b.int.changed.depth_10,11,8388608,1,104.121455,4.000001
3,b.int.changed.depth_10,11,8388608,2,101.713766,4.000001
3,b.int.changed.depth_10,11,8388608,3,99.416724,4.000001
3,b.int.changed.depth_10,11,8388608,4,98.363529,4.000001
3,b.int.changed.depth_10,11,8388608,5,93.556736,4.000001
3,b.int.changed.depth_10,11,8388608,6,94.357745,4.000001
3,b.int.changed.depth_10,11,8388608,7,93.272234,4.000001
3,b.int.changed.depth_10,11,8388608,8,95.077382,4.000001
3,b.int.changed.depth_10,11,8388608,9,97.591169,4.000001
3,incremental.c.raw.boxed_old.changed.depth_10,11,8388608,1,113.574146,0.000001
3,incremental.c.raw.boxed_old.changed.depth_10,11,8388608,2,112.252820,0.000001
3,incremental.c.raw.boxed_old.changed.depth_10,11,8388608,3,106.458430,0.000001
3,incremental.c.raw.boxed_old.changed.depth_10,11,8388608,4,106.219431,0.000001
3,incremental.c.raw.boxed_old.changed.depth_10,11,8388608,5,106.792214,0.000001
3,incremental.c.raw.boxed_old.changed.depth_10,11,8388608,6,107.025613,0.000001
3,incremental.c.raw.boxed_old.changed.depth_10,11,8388608,7,102.245338,0.000001
3,incremental.c.raw.boxed_old.changed.depth_10,11,8388608,8,102.059147,0.000001
3,incremental.c.raw.boxed_old.changed.depth_10,11,8388608,9,106.237763,0.000001
3,c.boxed_old.changed.depth_10,11,8388608,1,116.192695,4.000001
3,c.boxed_old.changed.depth_10,11,8388608,2,117.195128,4.000001
3,c.boxed_old.changed.depth_10,11,8388608,3,116.789806,4.000001
3,c.boxed_old.changed.depth_10,11,8388608,4,117.142690,4.000001
3,c.boxed_old.changed.depth_10,11,8388608,5,120.722774,4.000001
3,c.boxed_old.changed.depth_10,11,8388608,6,122.394681,4.000001
3,c.boxed_old.changed.depth_10,11,8388608,7,121.312979,4.000001
3,c.boxed_old.changed.depth_10,11,8388608,8,120.300029,4.000001
3,c.boxed_old.changed.depth_10,11,8388608,9,117.541418,4.000001
3,incremental.a.raw.boxed_old.changed.depth_10,11,8388608,1,104.401948,0.000001
3,incremental.a.raw.boxed_old.changed.depth_10,11,8388608,2,101.573335,0.000001
3,incremental.a.raw.boxed_old.changed.depth_10,11,8388608,3,103.747027,0.000001
3,incremental.a.raw.boxed_old.changed.depth_10,11,8388608,4,102.295388,0.000001
3,incremental.a.raw.boxed_old.changed.depth_10,11,8388608,5,106.964819,0.000001
3,incremental.a.raw.boxed_old.changed.depth_10,11,8388608,6,107.339019,0.000001
3,incremental.a.raw.boxed_old.changed.depth_10,11,8388608,7,107.669962,0.000001
3,incremental.a.raw.boxed_old.changed.depth_10,11,8388608,8,108.021595,0.000001
3,incremental.a.raw.boxed_old.changed.depth_10,11,8388608,9,108.298536,0.000001
3,a.boxed_old.changed.depth_10,11,8388608,1,103.074427,4.000001
3,a.boxed_old.changed.depth_10,11,8388608,2,102.817296,4.000001
3,a.boxed_old.changed.depth_10,11,8388608,3,104.164599,4.000001
3,a.boxed_old.changed.depth_10,11,8388608,4,104.176877,4.000001
3,a.boxed_old.changed.depth_10,11,8388608,5,101.031446,4.000001
3,a.boxed_old.changed.depth_10,11,8388608,6,101.068736,4.000001
3,a.boxed_old.changed.depth_10,11,8388608,7,101.043469,4.000001
3,a.boxed_old.changed.depth_10,11,8388608,8,100.200651,4.000001
3,a.boxed_old.changed.depth_10,11,8388608,9,97.557432,4.000001
3,incremental.b.raw.boxed_old.changed.depth_10,11,8388608,1,104.130152,0.000001
3,incremental.b.raw.boxed_old.changed.depth_10,11,8388608,2,100.933534,0.000001
3,incremental.b.raw.boxed_old.changed.depth_10,11,8388608,3,106.433646,0.000001
3,incremental.b.raw.boxed_old.changed.depth_10,11,8388608,4,107.066370,0.000001
3,incremental.b.raw.boxed_old.changed.depth_10,11,8388608,5,106.099009,0.000001
3,incremental.b.raw.boxed_old.changed.depth_10,11,8388608,6,106.075646,0.000001
3,incremental.b.raw.boxed_old.changed.depth_10,11,8388608,7,104.795333,0.000001
3,incremental.b.raw.boxed_old.changed.depth_10,11,8388608,8,100.327838,0.000001
3,incremental.b.raw.boxed_old.changed.depth_10,11,8388608,9,100.132951,0.000001
3,b.boxed_old.changed.depth_10,11,8388608,1,98.300319,4.000001
3,b.boxed_old.changed.depth_10,11,8388608,2,101.200442,4.000001
3,b.boxed_old.changed.depth_10,11,8388608,3,104.489089,4.000001
3,b.boxed_old.changed.depth_10,11,8388608,4,105.133154,4.000001
3,b.boxed_old.changed.depth_10,11,8388608,5,107.987546,4.000001
3,b.boxed_old.changed.depth_10,11,8388608,6,105.402933,4.000001
3,b.boxed_old.changed.depth_10,11,8388608,7,104.702110,4.000001
3,b.boxed_old.changed.depth_10,11,8388608,8,104.580636,4.000001
3,b.boxed_old.changed.depth_10,11,8388608,9,104.670875,4.000001
3,control.int.changed.depth_100,101,2097152,1,452.267159,4.000005
3,control.int.changed.depth_100,101,2097152,2,450.607331,4.000005
3,control.int.changed.depth_100,101,2097152,3,444.078523,4.000005
3,control.int.changed.depth_100,101,2097152,4,444.133775,4.000005
3,control.int.changed.depth_100,101,2097152,5,443.573867,4.000005
3,control.int.changed.depth_100,101,2097152,6,445.189016,4.000005
3,control.int.changed.depth_100,101,2097152,7,452.882773,4.000005
3,control.int.changed.depth_100,101,2097152,8,452.726340,4.000005
3,control.int.changed.depth_100,101,2097152,9,452.990093,4.000005
3,incremental.c.raw.int.changed.depth_100,101,1048576,1,1042.678832,0.000010
3,incremental.c.raw.int.changed.depth_100,101,1048576,2,1036.401727,0.000010
3,incremental.c.raw.int.changed.depth_100,101,1048576,3,1034.655497,0.000010
3,incremental.c.raw.int.changed.depth_100,101,1048576,4,1037.350785,0.000010
3,incremental.c.raw.int.changed.depth_100,101,1048576,5,1035.272589,0.000010
3,incremental.c.raw.int.changed.depth_100,101,1048576,6,1035.033165,0.000010
3,incremental.c.raw.int.changed.depth_100,101,1048576,7,1031.501824,0.000010
3,incremental.c.raw.int.changed.depth_100,101,1048576,8,986.496843,0.000010
3,incremental.c.raw.int.changed.depth_100,101,1048576,9,979.622655,0.000010
3,c.int.changed.depth_100,101,524288,1,1114.187398,4.000019
3,c.int.changed.depth_100,101,524288,2,1111.919119,4.000019
3,c.int.changed.depth_100,101,524288,3,1104.606326,4.000019
3,c.int.changed.depth_100,101,524288,4,1087.921191,4.000019
3,c.int.changed.depth_100,101,524288,5,1078.325113,4.000019
3,c.int.changed.depth_100,101,524288,6,1040.959887,4.000019
3,c.int.changed.depth_100,101,524288,7,1034.330580,4.000019
3,c.int.changed.depth_100,101,524288,8,1032.178716,4.000019
3,c.int.changed.depth_100,101,524288,9,1039.747531,4.000019
3,incremental.a.raw.int.changed.depth_100,101,1048576,1,1031.142119,0.000010
3,incremental.a.raw.int.changed.depth_100,101,1048576,2,1031.363354,0.000010
3,incremental.a.raw.int.changed.depth_100,101,1048576,3,1057.210966,0.000010
3,incremental.a.raw.int.changed.depth_100,101,1048576,4,1077.136176,0.000010
3,incremental.a.raw.int.changed.depth_100,101,1048576,5,992.983814,0.000010
3,incremental.a.raw.int.changed.depth_100,101,1048576,6,980.898903,0.000010
3,incremental.a.raw.int.changed.depth_100,101,1048576,7,980.223604,0.000010
3,incremental.a.raw.int.changed.depth_100,101,1048576,8,980.980076,0.000010
3,incremental.a.raw.int.changed.depth_100,101,1048576,9,979.616061,0.000010
3,a.int.changed.depth_100,101,1048576,1,865.694119,4.000010
3,a.int.changed.depth_100,101,1048576,2,861.631406,4.000010
3,a.int.changed.depth_100,101,1048576,3,844.448095,4.000010
3,a.int.changed.depth_100,101,1048576,4,843.996986,4.000010
3,a.int.changed.depth_100,101,1048576,5,843.700491,4.000010
3,a.int.changed.depth_100,101,1048576,6,844.469014,4.000010
3,a.int.changed.depth_100,101,1048576,7,844.658871,4.000010
3,a.int.changed.depth_100,101,1048576,8,844.053375,4.000010
3,a.int.changed.depth_100,101,1048576,9,845.197519,4.000010
3,incremental.b.raw.int.changed.depth_100,101,1048576,1,1029.671694,0.000010
3,incremental.b.raw.int.changed.depth_100,101,1048576,2,1029.211035,0.000010
3,incremental.b.raw.int.changed.depth_100,101,1048576,3,1028.782890,0.000010
3,incremental.b.raw.int.changed.depth_100,101,1048576,4,1027.938879,0.000010
3,incremental.b.raw.int.changed.depth_100,101,1048576,5,1030.353587,0.000010
3,incremental.b.raw.int.changed.depth_100,101,1048576,6,1023.983032,0.000010
3,incremental.b.raw.int.changed.depth_100,101,1048576,7,981.058065,0.000010
3,incremental.b.raw.int.changed.depth_100,101,1048576,8,980.646973,0.000010
3,incremental.b.raw.int.changed.depth_100,101,1048576,9,980.409823,0.000010
3,b.int.changed.depth_100,101,1048576,1,903.662794,4.000010
3,b.int.changed.depth_100,101,1048576,2,905.290563,4.000010
3,b.int.changed.depth_100,101,1048576,3,904.209173,4.000010
3,b.int.changed.depth_100,101,1048576,4,905.655725,4.000010
3,b.int.changed.depth_100,101,1048576,5,903.239425,4.000010
3,b.int.changed.depth_100,101,1048576,6,903.889713,4.000010
3,b.int.changed.depth_100,101,1048576,7,904.114813,4.000010
3,b.int.changed.depth_100,101,1048576,8,899.872703,4.000010
3,b.int.changed.depth_100,101,1048576,9,872.365035,4.000010
3,incremental.c.raw.boxed_old.changed.depth_100,101,524288,1,982.664005,0.000019
3,incremental.c.raw.boxed_old.changed.depth_100,101,524288,2,983.226982,0.000019
3,incremental.c.raw.boxed_old.changed.depth_100,101,524288,3,982.679012,0.000019
3,incremental.c.raw.boxed_old.changed.depth_100,101,524288,4,983.093287,0.000019
3,incremental.c.raw.boxed_old.changed.depth_100,101,524288,5,983.190603,0.000019
3,incremental.c.raw.boxed_old.changed.depth_100,101,524288,6,982.963229,0.000019
3,incremental.c.raw.boxed_old.changed.depth_100,101,524288,7,982.255642,0.000019
3,incremental.c.raw.boxed_old.changed.depth_100,101,524288,8,981.949142,0.000019
3,incremental.c.raw.boxed_old.changed.depth_100,101,524288,9,983.007340,0.000019
3,c.boxed_old.changed.depth_100,101,524288,1,1076.856279,4.000019
3,c.boxed_old.changed.depth_100,101,524288,2,1062.929186,4.000019
3,c.boxed_old.changed.depth_100,101,524288,3,1054.929726,4.000019
3,c.boxed_old.changed.depth_100,101,524288,4,1058.449016,4.000019
3,c.boxed_old.changed.depth_100,101,524288,5,1056.466772,4.000019
3,c.boxed_old.changed.depth_100,101,524288,6,1060.552222,4.000019
3,c.boxed_old.changed.depth_100,101,524288,7,1056.133442,4.000019
3,c.boxed_old.changed.depth_100,101,524288,8,1052.492280,4.000019
3,c.boxed_old.changed.depth_100,101,524288,9,1054.601853,4.000019
3,incremental.a.raw.boxed_old.changed.depth_100,101,524288,1,981.780886,0.000019
3,incremental.a.raw.boxed_old.changed.depth_100,101,524288,2,982.219717,0.000019
3,incremental.a.raw.boxed_old.changed.depth_100,101,524288,3,982.021447,0.000019
3,incremental.a.raw.boxed_old.changed.depth_100,101,524288,4,981.861376,0.000019
3,incremental.a.raw.boxed_old.changed.depth_100,101,524288,5,982.048277,0.000019
3,incremental.a.raw.boxed_old.changed.depth_100,101,524288,6,981.924131,0.000019
3,incremental.a.raw.boxed_old.changed.depth_100,101,524288,7,982.274742,0.000019
3,incremental.a.raw.boxed_old.changed.depth_100,101,524288,8,982.566689,0.000019
