pair,name,graph_size,operations,sample,wall_ns,allocated_words
3,b.cutoff.depth_10,12,16777216,9,11.495345,4.000001
3,b.lifecycle.create.graph_8,8,16777216,1,23.767598,15.000001
3,b.lifecycle.create.graph_8,8,16777216,2,23.828022,15.000001
3,b.lifecycle.create.graph_8,8,16777216,3,23.859201,15.000001
3,b.lifecycle.create.graph_8,8,16777216,4,23.847875,15.000001
3,b.lifecycle.create.graph_8,8,16777216,5,23.863080,15.000001
3,b.lifecycle.create.graph_8,8,16777216,6,23.832499,15.000001
3,b.lifecycle.create.graph_8,8,16777216,7,23.775101,15.000001
3,b.lifecycle.create.graph_8,8,16777216,8,23.754239,15.000001
3,b.lifecycle.create.graph_8,8,16777216,9,23.754950,15.000001
3,b.lifecycle.retire_cleanup.graph_8,8,16777216,1,18.107244,13.000001
3,b.lifecycle.retire_cleanup.graph_8,8,16777216,2,18.271919,13.000001
3,b.lifecycle.retire_cleanup.graph_8,8,16777216,3,18.246354,13.000001
3,b.lifecycle.retire_cleanup.graph_8,8,16777216,4,18.128162,13.000001
3,b.lifecycle.retire_cleanup.graph_8,8,16777216,5,18.166304,13.000001
3,b.lifecycle.retire_cleanup.graph_8,8,16777216,6,18.177573,13.000001
3,b.lifecycle.retire_cleanup.graph_8,8,16777216,7,18.283558,13.000001
3,b.lifecycle.retire_cleanup.graph_8,8,16777216,8,18.251725,13.000001
3,b.lifecycle.retire_cleanup.graph_8,8,16777216,9,18.126670,13.000001
3,b.lifecycle.reuse.graph_8,8,16777216,1,16.479191,13.000001
3,b.lifecycle.reuse.graph_8,8,16777216,2,16.483241,13.000001
3,b.lifecycle.reuse.graph_8,8,16777216,3,16.489693,13.000001
3,b.lifecycle.reuse.graph_8,8,16777216,4,16.498504,13.000001
3,b.lifecycle.reuse.graph_8,8,16777216,5,16.477514,13.000001
3,b.lifecycle.reuse.graph_8,8,16777216,6,16.483355,13.000001
3,b.lifecycle.reuse.graph_8,8,16777216,7,16.941542,13.000001
3,b.lifecycle.reuse.graph_8,8,16777216,8,17.242499,13.000001
3,b.lifecycle.reuse.graph_8,8,16777216,9,17.236701,13.000001
3,b.lifecycle.failed_retire_rollback.graph_8,8,16777216,1,15.313205,5.000001
3,b.lifecycle.failed_retire_rollback.graph_8,8,16777216,2,15.422287,5.000001
3,b.lifecycle.failed_retire_rollback.graph_8,8,16777216,3,15.429364,5.000001
3,b.lifecycle.failed_retire_rollback.graph_8,8,16777216,4,15.323877,5.000001
3,b.lifecycle.failed_retire_rollback.graph_8,8,16777216,5,15.356903,5.000001
3,b.lifecycle.failed_retire_rollback.graph_8,8,16777216,6,15.433969,5.000001
3,b.lifecycle.failed_retire_rollback.graph_8,8,16777216,7,15.324844,5.000001
3,b.lifecycle.failed_retire_rollback.graph_8,8,16777216,8,15.302888,5.000001
3,b.lifecycle.failed_retire_rollback.graph_8,8,16777216,9,15.384316,5.000001
