name,operations,sample,wall_ns,allocated_words
eta_signal.cutoff.depth_10,524288,3,1213.518317,432.000019
eta_signal.cutoff.depth_10,524288,4,1199.182407,432.000019
eta_signal.cutoff.depth_10,524288,5,1204.854925,432.000019
eta_signal.cutoff.depth_10,524288,6,1203.332886,432.000019
eta_signal.cutoff.depth_10,524288,7,1194.637207,432.000019
eta_signal.cutoff.depth_10,524288,8,1194.644938,432.000019
eta_signal.cutoff.depth_10,524288,9,1193.223852,432.000019
incremental.dynamic.switch,4194304,1,142.769579,49.000002
incremental.dynamic.switch,4194304,2,145.684226,49.000002
incremental.dynamic.switch,4194304,3,139.511826,49.000002
incremental.dynamic.switch,4194304,4,147.381797,49.000002
incremental.dynamic.switch,4194304,5,144.562250,49.000002
incremental.dynamic.switch,4194304,6,145.629656,49.000002
incremental.dynamic.switch,4194304,7,145.031947,49.000002
incremental.dynamic.switch,4194304,8,142.965803,49.000002
incremental.dynamic.switch,4194304,9,146.343211,49.000002
eta_signal.dynamic.switch,524288,1,2306.983788,645.000523
eta_signal.dynamic.switch,524288,2,2651.189789,653.001057
eta_signal.dynamic.switch,524288,3,2993.974704,645.000523
eta_signal.dynamic.switch,524288,4,3577.863481,645.000523
eta_signal.dynamic.switch,524288,5,4070.032446,645.000523
eta_signal.dynamic.switch,524288,6,4160.785920,661.000546
eta_signal.dynamic.switch,524288,7,4441.820238,645.000544
eta_signal.dynamic.switch,524288,8,4822.544270,645.001501
eta_signal.dynamic.switch,524288,9,5237.375262,645.000544
incr_map.data_change.10000,2097152,1,435.132961,186.000005
incr_map.data_change.10000,2097152,2,481.373718,186.000005
incr_map.data_change.10000,2097152,3,493.911216,186.000005
incr_map.data_change.10000,2097152,4,934.256150,186.000005
incr_map.data_change.10000,2097152,5,469.716610,186.000005
incr_map.data_change.10000,2097152,6,297.548809,186.000005
incr_map.data_change.10000,2097152,7,289.217041,186.000005
incr_map.data_change.10000,2097152,8,288.546062,186.000005
incr_map.data_change.10000,2097152,9,290.419166,186.000005
eta_signal_map.data_change.10000,4096,1,196138.920728,740.002441
eta_signal_map.data_change.10000,4096,2,196506.851353,740.002441
eta_signal_map.data_change.10000,4096,3,196401.611902,740.002441
eta_signal_map.data_change.10000,4096,4,196400.680579,740.002441
eta_signal_map.data_change.10000,4096,5,196615.990717,740.002441
eta_signal_map.data_change.10000,4096,6,196531.997062,740.002441
eta_signal_map.data_change.10000,4096,7,196456.792764,740.002441
eta_signal_map.data_change.10000,4096,8,196266.395506,740.002441
eta_signal_map.data_change.10000,4096,9,196312.263142,740.002441
incr_map.data_change.100000,2097152,1,376.845833,234.000005
incr_map.data_change.100000,2097152,2,370.872954,234.000005
incr_map.data_change.100000,2097152,3,373.843704,234.000005
incr_map.data_change.100000,2097152,4,361.961838,234.000005
incr_map.data_change.100000,2097152,5,344.079012,234.000005
incr_map.data_change.100000,2097152,6,351.251515,234.000005
incr_map.data_change.100000,2097152,7,350.198775,234.000005
incr_map.data_change.100000,2097152,8,345.109470,234.000005
incr_map.data_change.100000,2097152,9,341.318128,234.000005
eta_signal_map.data_change.100000,128,1,4572313.278913,832.078125
eta_signal_map.data_change.100000,128,2,4857897.758484,832.078125
eta_signal_map.data_change.100000,128,3,4663983.359933,832.078125
eta_signal_map.data_change.100000,128,4,4593273.624778,832.078125
eta_signal_map.data_change.100000,128,5,4447819.665074,832.078125
eta_signal_map.data_change.100000,128,6,4577664.658427,832.078125
eta_signal_map.data_change.100000,128,7,4482312.127948,832.078125
eta_signal_map.data_change.100000,128,8,4478795.453906,832.078125
eta_signal_map.data_change.100000,128,9,4474570.974708,832.078125
incr_map.membership_change.10000,1048576,1,482.237738,349.500010
incr_map.membership_change.10000,1048576,2,484.226121,349.500010
incr_map.membership_change.10000,1048576,3,478.579523,349.500010
incr_map.membership_change.10000,1048576,4,478.941729,349.500010
incr_map.membership_change.10000,1048576,5,483.345048,349.500010
incr_map.membership_change.10000,1048576,6,487.656507,349.500010
incr_map.membership_change.10000,1048576,7,487.769057,349.500010
incr_map.membership_change.10000,1048576,8,489.880449,349.500010
incr_map.membership_change.10000,1048576,9,487.085117,349.500010
eta_signal_map.membership_change.10000,4096,1,197387.707885,995.002441
eta_signal_map.membership_change.10000,4096,2,196093.984414,999.002686
eta_signal_map.membership_change.10000,4096,3,198804.482352,995.002441
eta_signal_map.membership_change.10000,4096,4,195666.973013,995.002441
eta_signal_map.membership_change.10000,4096,5,188022.444490,995.002441
eta_signal_map.membership_change.10000,4096,6,196014.647372,1003.002686
eta_signal_map.membership_change.10000,4096,7,198600.813746,995.002441
eta_signal_map.membership_change.10000,4096,8,194634.252694,995.002441
eta_signal_map.membership_change.10000,4096,9,197716.290131,995.002441
incr_map.membership_change.100000,1048576,1,595.111715,439.500010
incr_map.membership_change.100000,1048576,2,586.277793,439.500010
incr_map.membership_change.100000,1048576,3,591.433491,439.500010
incr_map.membership_change.100000,1048576,4,592.429160,439.500010
incr_map.membership_change.100000,1048576,5,595.174015,439.500010
incr_map.membership_change.100000,1048576,6,594.388894,439.500010
incr_map.membership_change.100000,1048576,7,593.434379,439.500010
incr_map.membership_change.100000,1048576,8,600.709882,439.500010
incr_map.membership_change.100000,1048576,9,598.118731,439.500010
eta_signal_map.membership_change.100000,128,1,4816351.458430,1128.078125
eta_signal_map.membership_change.100000,128,2,4449320.957065,1132.085938
eta_signal_map.membership_change.100000,128,3,4480022.937059,1128.078125
eta_signal_map.membership_change.100000,128,4,4445914.179087,1128.078125
eta_signal_map.membership_change.100000,128,5,4828382.283449,1128.078125
eta_signal_map.membership_change.100000,128,6,4851037.636399,1136.085938
eta_signal_map.membership_change.100000,128,7,4722382.873297,1128.078125
eta_signal_map.membership_change.100000,128,8,5022061.988711,1128.078125
eta_signal_map.membership_change.100000,128,9,4773795.604706,1128.078125
incr_map.child_change.10000,8388608,1,115.379095,84.000001
incr_map.child_change.10000,8388608,2,116.016395,84.000001
incr_map.child_change.10000,8388608,3,113.719125,84.000001
incr_map.child_change.10000,8388608,4,113.982082,84.000001
incr_map.child_change.10000,8388608,5,115.746985,84.000001
incr_map.child_change.10000,8388608,6,121.311444,84.000001
incr_map.child_change.10000,8388608,7,120.301365,84.000001
incr_map.child_change.10000,8388608,8,121.472823,84.000001
incr_map.child_change.10000,8388608,9,121.500022,84.000001
eta_signal_map.child_change.10000,1024,1,826978.590339,434.009766
eta_signal_map.child_change.10000,1024,2,825918.978080,434.009766
eta_signal_map.child_change.10000,1024,3,831413.082778,434.009766
eta_signal_map.child_change.10000,1024,4,847378.978506,434.009766
eta_signal_map.child_change.10000,1024,5,818804.837763,434.009766
eta_signal_map.child_change.10000,1024,6,830321.339890,434.009766
eta_signal_map.child_change.10000,1024,7,825763.680041,434.009766
eta_signal_map.child_change.10000,1024,8,819707.987830,434.009766
eta_signal_map.child_change.10000,1024,9,825373.223051,434.009766
incr_map.child_change.100000,4194304,1,131.448985,108.000002
incr_map.child_change.100000,4194304,2,131.876504,108.000002
incr_map.child_change.100000,4194304,3,131.749118,108.000002
incr_map.child_change.100000,4194304,4,131.225363,108.000002
incr_map.child_change.100000,4194304,5,129.866407,108.000002
incr_map.child_change.100000,4194304,6,131.752927,108.000002
incr_map.child_change.100000,4194304,7,132.230014,108.000002
incr_map.child_change.100000,4194304,8,132.232458,108.000002
incr_map.child_change.100000,4194304,9,131.205809,108.000002
eta_signal_map.child_change.100000,32,1,30709967.017174,458.312500
eta_signal_map.child_change.100000,32,2,29974088.072777,458.312500
eta_signal_map.child_change.100000,32,3,29755033.552647,458.312500
eta_signal_map.child_change.100000,32,4,29805719.852448,458.312500
eta_signal_map.child_change.100000,32,5,30815348.029137,458.312500
eta_signal_map.child_change.100000,32,6,29929816.722870,458.312500
eta_signal_map.child_change.100000,32,7,29209785.163403,458.312500
eta_signal_map.child_change.100000,32,8,28903715.312481,458.312500
eta_signal_map.child_change.100000,32,9,29063969.850540,458.312500
