name,operations,sample,wall_ns,allocated_words
eta_signal.public_sync.changed.depth_100,65536,9,10549.774743,8791.000687
eta_signal.public_eio.changed.depth_100,65536,1,12656.735635,9965.001160
eta_signal.public_eio.changed.depth_100,65536,2,12703.567336,9965.001160
eta_signal.public_eio.changed.depth_100,65536,3,12654.967577,9965.001160
eta_signal.public_eio.changed.depth_100,65536,4,12639.084161,9965.001160
eta_signal.public_eio.changed.depth_100,65536,5,12668.853742,9965.001160
eta_signal.public_eio.changed.depth_100,65536,6,12664.229871,9965.001160
eta_signal.public_eio.changed.depth_100,65536,7,12609.452824,9965.001160
eta_signal.public_eio.changed.depth_100,65536,8,12711.883755,9965.001160
eta_signal.public_eio.changed.depth_100,65536,9,12656.862964,9965.001160
eta_signal.scheduled_eio.changed.depth_100,65536,1,12720.869563,10018.001160
eta_signal.scheduled_eio.changed.depth_100,65536,2,12693.923054,10018.001160
eta_signal.scheduled_eio.changed.depth_100,65536,3,12744.854757,10018.001160
eta_signal.scheduled_eio.changed.depth_100,65536,4,12757.169316,10018.001160
eta_signal.scheduled_eio.changed.depth_100,65536,5,12651.202269,10018.001160
eta_signal.scheduled_eio.changed.depth_100,65536,6,12698.168575,10018.001160
eta_signal.scheduled_eio.changed.depth_100,65536,7,12673.859601,10018.001160
eta_signal.scheduled_eio.changed.depth_100,65536,8,12700.777006,10018.001160
eta_signal.scheduled_eio.changed.depth_100,65536,9,12683.503883,10018.001160
eta_signal.observer_eio.changed.depth_100,65536,1,15212.997823,12105.001160
eta_signal.observer_eio.changed.depth_100,65536,2,15190.154954,12105.001160
eta_signal.observer_eio.changed.depth_100,65536,3,15134.093701,12105.001160
eta_signal.observer_eio.changed.depth_100,65536,4,15538.927983,12105.001160
eta_signal.observer_eio.changed.depth_100,65536,5,15115.110727,12105.001160
eta_signal.observer_eio.changed.depth_100,65536,6,15131.026885,12105.001160
eta_signal.observer_eio.changed.depth_100,65536,7,15130.921383,12105.001160
eta_signal.observer_eio.changed.depth_100,65536,8,15131.103282,12105.001160
eta_signal.observer_eio.changed.depth_100,65536,9,15146.088117,12105.001160
eta_signal.timer_eio.changed.depth_100,32768,1,24116.357963,15020.002319
eta_signal.timer_eio.changed.depth_100,32768,2,24208.769901,15020.002319
eta_signal.timer_eio.changed.depth_100,32768,3,24174.645660,15020.002319
eta_signal.timer_eio.changed.depth_100,32768,4,24168.155505,15020.002319
eta_signal.timer_eio.changed.depth_100,32768,5,24114.255211,15020.002319
eta_signal.timer_eio.changed.depth_100,32768,6,24203.189241,15020.002319
eta_signal.timer_eio.changed.depth_100,32768,7,23934.720957,15020.002319
eta_signal.timer_eio.changed.depth_100,32768,8,24108.034268,15020.002319
eta_signal.timer_eio.changed.depth_100,32768,9,24147.979275,15020.002319
